16400	0.541232
16402	0.364698
16404	0.0795106
16408	2.04208
16416	0.438131
16418	0.590329
16420	1.44238
16448	0.0848173
16456	0.676985
16480	0.214814
16512	0.757349
16516	0.676985
16528	0.355308
16544	0.253774
16640	0.0915365
16644	0.18075
16896	3.72498
16904	0.0790276
16960	1.09876
17024	0.383812
17408	0.541232
17410	0.364698
17416	0.355308
17440	0.364698
17442	0.133896
17472	0.0795106
17536	2.04208
17664	0.0795106
17920	2.04208
18432	0.438131
18434	0.590329
18436	0.214814
18440	0.253774
18448	0.364698
18450	0.133896
18496	1.44238
18944	0.578387
20480	0.0915365
20496	0.0795106
20544	0.18075
20992	1.75573
21000	0.492247
21056	0.285629
24576	3.72498
24580	1.09876
24584	0.383812
24592	2.04208
24608	0.578387
24704	0.0790276
24832	1.75573
24836	0.285629
24960	0.492247
25088	1.81707
25096	0.0476003
25216	0.0476003
32768	0.653017
32769	0.445404
32772	0.151573
32776	0.267774
32784	0.438131
32785	0.364698
32792	0.578387
32800	0.937949
32801	0.590329
32804	1.38965
32808	0.152831
32832	0.151573
32840	0.740482
32848	0.214814
32864	0.269446
32896	0.267774
32900	0.740482
32912	0.253774
33024	1.40287
33152	0.912381
33280	0.0486
33288	0.0399915
33792	0.438131
33793	0.364698
33796	0.214814
33800	0.253774
33824	0.590329
33825	0.133896
33920	0.578387
34048	1.44238
34816	0.937949
34817	0.590329
34820	0.269446
34832	0.590329
34833	0.133896
34880	1.38965
34944	0.152831
35072	1.38965
35328	0.152831
36864	1.40287
36872	0.912381
36880	1.44238
36896	1.38965
37120	1.43224
37376	1.47347
37384	0.157414
37440	0.0620161
40960	0.0486
40992	0.152831
41088	0.0399915
41216	1.47347
41220	0.0620161
41344	0.157414
65536	1.83569
65537	0.413924
65538	1.75723
65540	0.420853
65541	0.357962
65542	1.57839
65544	0.538191
65545	1.46573
65546	0.0663337
65552	0.413924
65553	0.481461
65554	1.03451
65556	0.357962
65557	0.67452
65560	1.46573
65562	0.884392
65568	1.75723
65569	1.03451
65572	1.57839
65576	0.0663337
65577	0.884392
65578	0.480252
65600	0.217485
65601	0.487566
65604	0.498935
65605	1.18987
65606	0.386233
65608	0.531137
65609	0.447275
65610	0.790986
65616	0.524221
65617	0.374084
65620	1.09145
65621	1.06179
65632	0.973151
65641	0.507138
65664	1.57268
65665	2.16633
65666	0.361745
65670	1.90607
65672	0.08889
65673	1.75209
65674	0.418336
65680	1.63782
65696	1.36216
65704	0.131378
65705	0.599239
65706	1.43638
65792	0.217485
65793	0.524221
65794	0.973151
65796	0.498935
65797	1.09145
65800	0.531137
65808	0.487566
65809	0.374084
65812	1.18987
65813	1.06179
65816	0.447275
65818	0.507138
65828	0.386233
65832	0.790986
65920	0.973955
65926	0.284609
66048	1.57268
66049	1.63782
66050	1.36216
66056	0.08889
66058	0.131378
66064	2.16633
66072	1.75209
66074	0.599239
66080	0.361745
66084	1.90607
66088	0.418336
66090	1.43638
66112	0.973955
66148	0.284609
66176	0.401231
66185	0.113342
66200	0.113342
66560	1.23501
66561	0.684495
66564	0.0515571
66565	0.0968699
66624	0.206798
66625	0.20644
66630	0.0729255
67584	1.70894
67585	0.50129
67586	3.39899
67592	3.6016
67594	0.123212
67626	0.321899
67840	0.121881
68096	0.739566
69632	0.650079
69633	0.260385
69648	0.260385
69697	0.977292
69904	0.977292
73728	0.48439
73730	0.96141
73736	0.463463
73738	0.162695
73754	0.372998
73760	0.96141
73768	0.162695
73769	0.372998
73856	0.096986
73865	0.0558952
73897	0.112871
74240	0.096986
74264	0.0558952
74266	0.112871
76352	0.587149
81920	1.23501
81924	0.0515571
81936	0.684495
81940	0.0968699
82176	0.206798
82192	0.20644
82212	0.0729255
98304	1.70894
98312	3.6016
98320	0.50129
98336	3.39899
98344	0.123212
98346	0.321899
98368	0.121881
98432	0.739566
106880	0.587149
131072	1.72238
131073	0.474553
131074	0.752345
131076	0.953246
131077	0.156919
131078	2.04791
131080	0.165091
131081	1.6923
131082	0.143935
131088	0.474553
131090	0.528947
131092	0.156919
131093	0.372334
131094	0.107192
131096	1.6923
131104	0.752345
131105	0.528947
131106	1.14
131108	2.04791
131109	0.107192
131112	0.143935
131114	0.315178
131136	0.99788
131137	0.222422
131138	1.48053
131140	0.222103
131141	0.418873
131142	2.0274
131144	0.804156
131145	1.70251
131152	0.807318
131156	0.437891
131157	1.20757
131158	0.183334
131168	0.426287
131200	0.117815
131202	0.160341
131204	0.795468
131206	0.873063
131208	0.0735656
131209	0.966016
131210	0.75362
131216	0.745611
131222	0.213627
131232	0.198472
131234	0.536006
131240	0.311823
131242	0.552154
131328	0.99788
131329	0.807318
131330	0.426287
131332	0.222103
131333	0.437891
131336	0.804156
131344	0.222422
131348	0.418873
131349	1.20757
131352	1.70251
131360	1.48053
131364	2.0274
131365	0.183334
131392	0.536781
131398	0.617174
131428	0.617174
131456	0.103558
131480	0.338129
131584	0.117815
131585	0.745611
131586	0.198472
131588	0.795468
131592	0.0735656
131594	0.311823
131608	0.966016
131616	0.160341
131618	0.536006
131620	0.873063
131621	0.213627
131624	0.75362
131626	0.552154
131648	0.103558
131657	0.338129
132096	1.44428
132097	0.676191
132098	1.16714
132100	0.443537
132101	0.108505
132102	11.0379
132117	0.386305
132352	0.131422
132608	0.0617675
133120	0.765295
133122	0.652048
133128	0.134127
133130	0.112943
133248	0.0723192
133250	0.372878
133256	0.144773
133257	0.277352
135168	0.176853
135169	0.281091
135172	0.49729
135173	0.389535
135174	0.766351
135184	0.281091
135188	0.389535
135190	0.0753441
135204	0.766351
135205	0.0753441
135241	0.0846949
135254	0.0894654
135448	0.0846949
135461	0.0894654
136576	0.235243
139264	0.30152
139266	0.533844
139272	0.188005
139296	0.533844
139392	0.0514805
139394	0.0559616
139776	0.0514805
139808	0.0559616
147456	1.44428
147460	0.443537
147472	0.676191
147476	0.108505
147477	0.386305
147488	1.16714
147492	11.0379
147520	0.131422
147584	0.0617675
149504	0.20544
152128	0.235243
163840	0.765295
163848	0.134127
163872	0.652048
163880	0.112943
164352	0.0723192
164360	0.144773
164376	0.277352
164384	0.372878
164864	0.20544
196608	0.0288135
196671	0.116747
196672	0.133268
196735	0.287009
196736	0.28756
196799	0.246937
196864	0.133268
196927	0.287009
197120	0.28756
197183	0.246937
197632	0.0834754
197695	0.08611
197696	0.126239
197759	0.269674
197760	2.43315
197823	1.3667
197888	0.228637
198144	1.44787
198656	0.170118
198719	0.0484318
198720	1.24136
198783	0.582242
198784	0.0956935
198847	0.24934
199168	0.278481
200704	0.0909328
200767	0.0679538
200768	0.283219
200831	0.453855
200832	1.10172
200960	0.283219
201023	0.453855
201087	0.673198
201216	1.10172
201728	0.104135
201791	0.100644
201855	0.889696
201856	2.12227
201919	1.0122
201984	0.137953
202047	0.449618
202752	0.991639
202815	0.255989
202816	0.126793
202879	0.32796
202880	0.869843
202943	0.91653
203071	0.144018
203072	0.0657877
204800	0.144836
204863	0.0244037
204864	0.815635
204928	0.0986992
204991	0.149869
205056	0.815635
205312	0.0986992
205375	0.149869
205824	0.883647
205887	0.436755
205888	0.671554
205951	0.874977
205952	0.528542
206015	0.275762
206399	0.281245
206464	0.0997889
206848	0.068031
206911	0.0461045
206912	1.3653
206975	0.795522
207039	1.05048
207360	0.180731
207423	0.189719
212992	0.0834754
213055	0.08611
213056	0.228637
213120	1.44787
213248	0.126239
213311	0.269674
213504	2.43315
213567	1.3667
214016	0.437028
214079	0.514374
214399	0.355656
215040	0.736846
215103	0.19585
215552	1.1834
217088	0.104135
217151	0.100644
217152	0.137953
217215	0.449618
217407	0.889696
217600	2.12227
217663	1.0122
218112	0.245027
218175	0.0652606
219136	0.334558
219199	0.14753
221184	0.883647
221247	0.436755
221375	0.281245
221440	0.671554
221503	0.874977
221696	0.528542
221759	0.275762
221824	0.0997889
222271	0.899246
223232	0.602901
223295	0.41203
223807	0.529012
229376	0.170118
229439	0.0484318
229504	0.278481
229632	1.24136
229695	0.582242
229888	0.0956935
229951	0.24934
230400	0.736846
230463	0.19585
230528	1.1834
231424	0.244243
231487	0.127918
232127	0.752455
233472	0.991639
233535	0.255989
233599	0.144018
233728	0.126793
233791	0.32796
233792	0.0657877
233984	0.869843
234047	0.91653
234496	0.334558
234559	0.14753
235583	0.867058
237568	0.068031
237631	0.0461045
237696	0.180731
237759	0.189719
237824	1.3653
237887	0.795522
238143	1.05048
238592	0.602901
238655	0.41203
238783	0.529012
239616	0.379447
239679	0.0686995
262144	1.83569
262145	1.23501
262146	1.70894
262148	0.217485
262149	0.206798
262152	1.57268
262160	0.413924
262161	0.684495
262162	0.50129
262164	0.487566
262165	0.20644
262168	2.16633
262176	1.75723
262178	3.39899
262184	0.361745
262208	0.650079
262224	0.260385
262228	0.977292
262272	0.48439
262280	0.096986
262304	0.96141
262400	0.420853
262401	0.0515571
262404	0.498935
262416	0.357962
262417	0.0968699
262420	1.18987
262432	1.57839
262436	0.386233
262437	0.0729255
262440	1.90607
262656	0.538191
262658	3.6016
262660	0.531137
262664	0.08889
262672	1.46573
262676	0.447275
262680	1.75209
262688	0.0663337
262690	0.123212
262692	0.790986
262696	0.418336
262784	0.463463
262808	0.0558952
262816	0.162695
263168	1.23501
263424	0.0515571
264192	1.70894
264196	0.121881
264200	0.739566
264704	3.6016
266240	0.217485
266242	0.121881
266248	0.973955
266256	0.524221
266272	0.973151
266496	0.498935
266512	1.09145
266536	0.284609
266752	0.531137
267264	0.206798
268424	0.587149
270336	1.57268
270338	0.739566
270340	0.973955
270344	0.401231
270352	1.63782
270368	1.36216
270464	0.096986
270470	0.587149
270848	0.08889
270872	0.113342
270880	0.131378
278528	0.413924
278532	0.524221
278536	1.63782
278544	0.481461
278548	0.374084
278560	1.03451
278592	0.260385
278784	0.357962
278788	1.09145
278800	0.67452
278804	1.06179
279040	1.46573
279072	0.884392
279200	0.372998
279552	0.684495
279808	0.0968699
280576	0.50129
282624	0.487566
282640	0.374084
282688	0.977292
282880	1.18987
282896	1.06179
283136	0.447275
283168	0.507138
283648	0.20644
286720	2.16633
287232	1.75209
287240	0.113342
287264	0.599239
287360	0.0558952
287392	0.112871
294912	1.75723
294916	0.973151
294920	1.36216
294928	1.03451
295040	0.96141
295168	1.57839
295424	0.0663337
295432	0.131378
295440	0.884392
295444	0.507138
295448	0.599239
295456	0.480252
295458	0.321899
295464	1.43638
295552	0.162695
295568	0.372998
295576	0.112871
296960	3.39899
297472	0.123212
297504	0.321899
299264	0.386233
299520	0.790986
300288	0.0729255
303104	0.361745
303360	1.90607
303364	0.284609
303616	0.418336
303648	1.43638
327680	0.511451
327681	0.250193
327684	0.259578
327685	0.365851
327688	1.0647
327696	0.389609
327697	0.671644
327700	0.565247
327701	0.785877
327722	0.702587
327936	0.259578
327952	0.565247
327953	0.859867
327957	1.72242
327972	0.393333
327973	0.351672
328192	1.0647
336410	0.606566
344064	0.250193
344080	0.671644
344084	0.859867
344320	0.365851
344336	0.785877
344340	1.72242
344356	0.351672
360992	0.702587
361002	0.375356
361112	0.606566
393216	5.17671
393220	0.574617
393221	0.376898
393224	0.527934
393232	0.558434
393236	0.42875
393237	0.698579
393248	1.83163
393300	2.0276
393302	0.0922516
393344	0.225985
393472	1.0909
393476	0.545488
393477	1.28315
393493	2.13428
393508	0.584198
393509	0.243945
393557	1.26255
393568	0.253003
393572	0.987604
393728	0.518989
393736	0.378713
393752	1.98592
393760	0.125767
393762	0.708059
397312	0.160593
397605	1.20419
401408	1.9854
401432	0.339901
401944	0.609952
401952	0.171629
401954	0.739545
409620	0.651493
409621	1.23196
409877	1.8019
418336	0.383775
426496	0.202553
426504	0.426202
426520	0.842116
426528	0.488225
426530	0.645851
426536	1.204
426538	1.11603
426648	0.842857
434728	1.40321
458752	0.0977355
458815	0.281842
459008	0.272527
459024	0.264914
459264	0.878916
459327	0.443169
459776	0.167977
459839	0.282037
462848	0.251821
462911	0.440847
463104	1.68777
463167	1.0014
463231	0.88751
463872	0.388996
464191	0.659989
466944	1.36207
467007	0.956812
467456	0.30504
467488	1.46363
467519	0.758244
475136	0.606121
475199	0.163948
475392	0.314925
475408	0.561305
475455	0.27421
475648	1.54082
476160	2.95193
476223	0.545326
476287	0.572605
476416	0.319307
476479	0.512697
476543	0.476945
477247	0.448633
479232	0.967102
479295	1.09418
479359	0.719261
479488	0.567917
479551	1.05562
479744	0.893421
480256	1.02211
480319	0.334291
480575	0.724916
483328	1.58967
483391	1.17933
483840	1.59948
483968	0.132126
491520	1.16476
491583	0.481201
492032	0.381353
492064	0.318947
492095	0.174314
492184	1.40838
494080	0.886109
495872	0.275628
496128	1.2175
496191	0.594287
499712	0.397521
499775	0.136459
499968	1.4145
500224	0.363295
500256	0.411131
500287	0.668303
502335	0.527249
524288	1.72238
524289	1.44428
524290	0.765295
524292	0.99788
524296	0.117815
524298	0.0723192
524304	0.474553
524305	0.676191
524308	0.222422
524320	0.752345
524321	1.16714
524322	0.652048
524324	1.48053
524328	0.160341
524330	0.372878
524352	0.176853
524368	0.281091
524416	0.30152
524424	0.0514805
524448	0.533844
524456	0.0559616
524544	0.953246
524545	0.443537
524548	0.222103
524552	0.795468
524560	0.156919
524561	0.108505
524564	0.418873
524576	2.04791
524577	11.0379
524580	2.0274
524584	0.873063
524608	0.49729
524624	0.389535
524640	0.766351
524800	0.165091
524802	0.134127
524804	0.804156
524808	0.0735656
524810	0.144773
524816	1.6923
524820	1.70251
524824	0.966016
524826	0.277352
524832	0.143935
524834	0.112943
524840	0.75362
524884	0.0846949
524928	0.188005
525312	1.44428
525314	0.20544
525316	0.131422
525320	0.0617675
525568	0.443537
526336	0.765295
526337	0.20544
526848	0.134127
528384	0.99788
528385	0.131422
528388	0.536781
528392	0.103558
528400	0.807318
528416	0.426287
528457	0.235243
528640	0.222103
528656	0.437891
528676	0.617174
528896	0.804156
532480	0.117815
532481	0.0617675
532484	0.103558
532496	0.745611
532512	0.198472
532608	0.0514805
532736	0.795468
532992	0.0735656
533012	0.338129
533024	0.311823
533572	0.235243
534528	0.0723192
535040	0.144773
540672	0.474553
540676	0.807318
540680	0.745611
540704	0.528947
540736	0.281091
540928	0.156919
540932	0.437891
540944	0.372334
540945	0.386305
540948	1.20757
540960	0.107192
540964	0.183334
540968	0.213627
540992	0.389535
541024	0.0753441
541028	0.0894654
541184	1.6923
541696	0.676191
541952	0.108505
541968	0.386305
544768	0.222422
545024	0.418873
545040	1.20757
545280	1.70251
545288	0.338129
545344	0.0846949
549376	0.966016
551424	0.277352
557056	0.752345
557060	0.426287
557064	0.198472
557072	0.528947
557088	1.14
557096	0.536006
557184	0.533844
557312	2.04791
557328	0.107192
557376	0.766351
557392	0.0753441
557568	0.143935
557576	0.311823
557600	0.315178
557608	0.552154
558080	1.16714
558336	11.0379
559104	0.652048
559616	0.112943
561152	1.48053
561408	2.0274
561412	0.617174
561424	0.183334
561488	0.0894654
565248	0.160341
565280	0.536006
565376	0.0559616
565504	0.873063
565520	0.213627
565760	0.75362
565792	0.552154
567296	0.372878
589824	5.17671
589828	1.0909
589832	0.518989
589834	0.202553
589840	0.558434
589856	1.83163
589864	0.125767
589866	0.488225
589888	0.160593
589952	1.9854
589992	0.171629
589993	0.383775
590080	0.574617
590084	0.545488
590096	0.42875
590097	0.651493
590116	0.584198
590336	0.527934
590344	0.378713
590346	0.426202
590360	1.98592
590362	0.842116
590378	1.204
590480	0.339901
590488	0.609952
590506	1.40321
593956	0.253003
594192	2.0276
594212	0.987604
598016	0.225985
598554	0.842857
606464	0.376898
606468	1.28315
606480	0.698579
606481	1.23196
606484	2.13428
606485	1.8019
606500	0.243945
606564	1.20419
610580	1.26255
622632	0.708059
622634	0.645851
622760	0.739545
623146	1.11603
626960	0.0922516
655360	0.61392
655362	0.281514
655364	1.64955
655368	0.10747
655370	0.105324
655381	0.228111
655392	0.489668
655394	1.00283
655400	0.208119
655402	0.405002
655616	1.64955
655872	0.10747
655882	0.269561
655896	1.385
655898	0.85618
655904	0.208119
655906	0.722804
655914	1.04529
659749	0.62513
672016	0.228111
672021	1.76475
672100	0.62513
688128	0.281514
688160	1.00283
688168	0.722804
688640	0.105324
688648	0.269561
688664	0.85618
688672	0.405002
688680	1.04529
720896	0.140905
720959	0.130458
721152	1.06479
721215	0.28125
721408	0.133462
721440	0.164368
722944	0.221911
723007	0.16476
724992	1.23481
725055	0.449523
725248	0.572173
725264	1.94823
725311	1.0856
725375	0.486057
729088	0.067718
729151	0.0934465
729600	0.588782
729663	0.585553
731136	0.11698
731199	0.114106
731711	0.41725
737280	0.189336
737343	0.217499
737536	0.125517
737552	0.523216
737599	0.181824
737636	0.592056
737792	1.48227
741376	0.907557
741439	0.145567
741632	0.252516
741695	0.738258
741888	1.64477
742719	0.549353
745728	1.0732
745791	0.62465
745984	0.339871
753664	0.354266
753727	0.165354
753920	1.11917
754176	0.278726
754208	0.407135
754239	0.216131
755712	0.709661
755775	0.269864
755903	0.690957
756224	0.450642
756287	0.411586
756415	0.971016
757760	1.16587
757823	2.14912
758016	1.69518
758079	2.47316
758080	0.0633272
761856	0.202254
761919	0.221357
762047	0.261152
762112	0.702419
762368	0.428579
762431	0.891052
762943	0.690809
763904	0.707363
763967	0.261285
764479	0.60145
786432	0.0288135
786433	0.0834754
786434	0.170118
786436	0.133268
786437	0.126239
786438	1.24136
786440	0.28756
786441	2.43315
786442	0.0956935
786496	0.0909328
786497	0.104135
786498	0.991639
786500	0.283219
786502	0.126793
786504	1.10172
786505	2.12227
786506	0.869843
786560	0.144836
786561	0.883647
786562	0.068031
786564	0.815635
786565	0.671554
786566	1.3653
786568	0.0986992
786569	0.528542
787456	0.0834754
787457	0.437028
787458	0.736846
787460	0.228637
787464	1.44787
787520	0.104135
787521	0.245027
787522	0.334558
787524	0.137953
787584	0.883647
787586	0.602901
788480	0.170118
788481	0.736846
788482	0.244243
788488	0.278481
788489	1.1834
788544	0.991639
788545	0.334558
788608	0.068031
788609	0.602901
788610	0.379447
788616	0.180731
790528	0.133268
790529	0.228637
790592	0.283219
790593	0.137953
790598	0.0657877
790656	0.815635
791552	0.126239
791680	0.671554
792576	1.24136
792640	0.126793
792644	0.0657877
792704	1.3653
794624	0.28756
794625	1.44787
794626	0.278481
794688	1.10172
794752	0.0986992
794754	0.180731
794761	0.0997889
795648	2.43315
795650	1.1834
795712	2.12227
795776	0.528542
795784	0.0997889
796672	0.0956935
796736	0.869843
836400	0.116747
836401	0.08611
836402	0.0484318
836404	0.287009
836405	0.269674
836406	0.582242
836408	0.246937
836409	1.3667
836410	0.24934
836464	0.0679538
836465	0.100644
836466	0.255989
836468	0.453855
836469	0.889696
836470	0.32796
836473	1.0122
836474	0.91653
836528	0.0244037
836529	0.436755
836530	0.0461045
836533	0.874977
836534	0.795522
836536	0.149869
836537	0.275762
836538	1.05048
837424	0.08611
837425	0.514374
837426	0.19585
837488	0.100644
837489	0.0652606
837490	0.14753
837492	0.449618
837552	0.436755
837553	0.899246
837554	0.41203
837560	0.281245
838448	0.0484318
838449	0.19585
838450	0.127918
838512	0.255989
838513	0.14753
838514	0.867058
838516	0.144018
838576	0.0461045
838577	0.41203
838578	0.0686995
838584	0.189719
838585	0.529012
840496	0.287009
840560	0.453855
840561	0.449618
840562	0.144018
840564	0.673198
841520	0.269674
841525	0.355656
841584	0.889696
841648	0.874977
842544	0.582242
842608	0.32796
842672	0.795522
844592	0.246937
844720	0.149869
844721	0.281245
844722	0.189719
845616	1.3667
845680	1.0122
845744	0.275762
845746	0.529012
846640	0.24934
846650	0.752455
846704	0.91653
846768	1.05048
851968	0.0977355
851969	0.606121
851970	1.16476
851972	0.272527
851973	0.314925
851976	0.878916
851977	1.54082
851978	0.381353
851988	0.264914
851989	0.561305
852010	0.318947
852032	0.251821
852033	0.967102
852036	1.68777
852037	0.567917
852038	0.275628
852041	0.893421
852042	1.2175
852096	1.36207
852097	1.58967
852098	0.397521
852102	1.4145
852104	0.30504
852105	1.59948
852106	0.363295
852136	1.46363
852138	0.411131
852992	0.167977
852993	2.95193
852997	0.319307
853056	0.388996
853057	1.02211
854026	0.886109
860297	0.132126
860698	1.40838
901936	0.281842
901937	0.163948
901938	0.481201
901941	0.27421
901944	0.443169
901946	0.174314
902000	0.440847
902001	1.09418
902004	1.0014
902005	1.05562
902010	0.594287
902064	0.956812
902065	1.17933
902066	0.136459
902072	0.758244
902074	0.668303
902960	0.282037
902961	0.545326
902965	0.512697
903025	0.334291
903028	0.659989
903029	0.724916
903985	0.448633
904122	0.527249
906097	0.719261
906100	0.88751
907057	0.572605
907061	0.476945
917504	0.140905
917505	0.189336
917506	0.354266
917508	1.06479
917509	0.125517
917510	1.11917
917512	0.133462
917513	1.48227
917514	0.278726
917525	0.523216
917544	0.164368
917546	0.407135
917568	1.23481
917569	0.907557
917570	1.16587
917572	0.572173
917573	0.252516
917574	1.69518
917577	1.64477
917588	1.94823
917632	0.067718
917634	0.202254
917637	1.0732
917638	0.702419
917640	0.588782
917641	0.339871
917642	0.428579
919552	0.221911
919554	0.709661
919562	0.450642
919680	0.11698
919682	0.707363
921670	0.0633272
921893	0.592056
967472	0.130458
967473	0.217499
967474	0.165354
967476	0.28125
967477	0.181824
967482	0.216131
967536	0.449523
967537	0.145567
967538	2.14912
967540	1.0856
967541	0.738258
967542	2.47316
967600	0.0934465
967602	0.221357
967605	0.62465
967608	0.585553
967610	0.891052
968565	0.549353
968626	0.690809
969520	0.16476
969522	0.269864
969530	0.411586
969648	0.114106
969650	0.261285
969656	0.41725
969658	0.60145
971636	0.486057
975794	0.261152
977714	0.690957
977722	0.971016
983040	0.0076567
983042	0.129342
983103	0.116172
983104	0.0895323
983167	0.293593
983168	0.245256
983231	0.223155
983359	0.0808461
983615	0.110871
984064	0.0813282
984127	0.137603
984128	0.17433
984191	0.40418
984192	1.06195
984255	1.45324
985088	0.0758121
985151	0.0860306
985152	0.681306
985215	1.09686
985216	0.0947738
985279	0.410964
987136	0.0895323
987199	0.108904
987200	0.513608
987263	0.459416
987264	0.720388
987519	0.596379
988160	0.17433
988223	0.19495
988288	1.29963
989184	0.681306
989247	1.02048
989311	0.73458
989312	1.09905
991232	0.245256
991295	0.0968401
991296	0.720388
991360	0.236428
991423	0.172555
992256	1.06195
992319	1.72842
992320	1.29963
992447	1.27411
993280	0.0947738
993343	0.0937736
993344	1.09905
999487	0.13914
1004607	0.143898
1015808	0.129342
1015871	0.250229
1024063	0.148978
1026111	0.0893261
1033008	0.116172
1033009	0.13914
1033010	0.250229
1033012	0.0808461
1033016	0.110871
1033023	0.155957
1033072	0.108904
1033087	1.6947
1033136	0.0968401
1033138	0.148978
1033151	1.49395
1034032	0.137603
1034047	0.140981
1034096	0.19495
1034097	0.143898
1034111	0.76354
1034160	1.72842
1034175	0.584092
1035056	0.0860306
1035071	0.230609
1035120	1.02048
1035135	0.0517222
1035184	0.0937736
1035186	0.0893261
1035199	1.7478
1037104	0.293593
1037119	1.6947
1037168	0.459416
1037172	0.596379
1037247	0.167818
1038128	0.40418
1038143	0.76354
1038271	0.454782
1039152	1.09686
1039167	0.0517222
1039216	0.73458
1039231	0.103406
1039295	0.447138
1041200	0.223155
1041215	1.49395
1041279	0.167818
1041328	0.172555
1042224	1.45324
1042239	0.584092
1042303	0.454782
1042352	1.27411
1043248	0.410964
1043263	1.7478
1043327	0.447138
1048576	1.83569
1048577	1.23501
1048578	1.70894
1048580	0.650079
1048584	0.48439
1048592	1.23501
1048608	1.70894
1048640	0.217485
1048641	0.206798
1048672	0.121881
1048704	1.57268
1048712	0.096986
1048736	0.739566
1048832	0.217485
1048834	0.121881
1048848	0.206798
1048960	0.973955
1049000	0.587149
1049088	1.57268
1049090	0.739566
1049096	0.096986
1049152	0.973955
1049162	0.587149
1049216	0.401231
1049600	0.413924
1049601	0.684495
1049602	0.50129
1049604	0.260385
1049664	0.487566
